Date,Time,Block,Freq (Hz),Actual (MW),Schedule (MW),Deviation (MW),Deviation (%),NCD,Actual_ERPC,actual,scheduled,deviation,percent,frequency,Ncd_values,price
3/24/2024,9:45,39,50.01,240.290904,249.967952,-9.677048,3.871315,327.81,7137.64,-60.072726,-62.491988,2.4192619999999962,3.871315,50.01,327.81,7137.524485979989
3/24/2024,10:00,40,50.01,241.454544,249.967952,-8.513408,3.4058,307.06,5881.92,-60.363636,-62.491988,2.1283519999999996,3.4058,50.01,307.06,5881.785886079999
3/24/2024,10:15,41,49.97,236.218176,249.967952,-13.749776,5.500616,308.0,9528.47,-59.054544,-62.491988,3.4374439999999993,5.500616,49.97,308.0,9528.594767999997
3/24/2024,10:30,42,50.0,241.745452,249.967952,-8.2225,3.289422,325.83,6027.99,-60.436363,-62.491988,2.055624999999999,3.289422,50.0,325.83,6028.058643749997
3/24/2024,10:45,43,50.04,234.763636,249.967952,-15.204316,6.082506,326.28,6201.08,-58.690909,-62.491988,3.8010790000000014,6.082506,50.04,326.28,6201.080280600002
3/24/2024,11:00,44,50.04,241.745452,249.967952,-8.2225,3.289422,313.23,3219.42,-60.436363,-62.491988,2.055624999999999,3.289422,50.04,313.23,3219.417093749999
3/24/2024,11:15,45,50.04,237.381816,249.967952,-12.586136,5.0351,301.99,4751.11,-59.345454,-62.491988,3.1465340000000026,5.0351,50.04,301.99,4751.109013300004
3/24/2024,11:30,46,50.04,244.363632,249.967952,-5.60432,2.242015,289.22,2026.1,-61.090908,-62.491988,1.4010800000000003,2.242015,50.04,289.22,2026.1017880000006
3/24/2024,11:45,47,49.99,243.2,249.967952,-6.767952,2.707528,287.33,4375.46,-60.8,-62.491988,1.691988000000002,2.707528,49.99,287.33,4375.430208360005
3/24/2024,12:00,48,50.02,235.345452,249.967952,-14.6225,5.84975,284.44,9358.19,-58.836363,-62.491988,3.6556250000000006,5.84975,50.02,284.44,9358.253775000001
3/24/2024,12:15,49,50.02,245.527272,249.967952,-4.44068,1.7765,277.18,2769.53,-61.381818,-62.491988,1.1101699999999965,1.7765,50.02,277.18,2769.4522853999915
3/24/2024,12:30,50,49.99,246.109088,249.967952,-3.858864,1.543743,269.53,2340.14,-61.527272,-62.491988,0.9647159999999957,1.543743,49.99,269.53,2340.179131319989
3/24/2024,12:45,51,49.95,241.745452,249.967952,-8.2225,3.289422,251.68,4656.18,-60.436363,-62.491988,2.055624999999999,3.289422,49.95,251.68,4656.237299999998
3/24/2024,13:00,52,49.99,250.181816,249.967952,0.213864,0.085557,217.08,-116.14,-62.545454,-62.491988,-0.053466000000000236,0.085557,49.99,217.08,-116.06399280000052
3/24/2024,13:15,53,49.99,251.054544,249.967952,1.086592,0.434693,226.77,-615.91,-62.763636,-62.491988,-0.271647999999999,0.434693,49.99,226.77,-616.0161695999977
3/24/2024,13:30,54,50.04,252.21818,249.967952,2.250228,0.900207,198.27,-836.54,-63.054545,-62.491988,-0.5625569999999982,0.900207,50.04,198.27,-836.5363229249973
3/24/2024,13:45,55,50.04,247.272728,249.967952,-2.695224,1.078228,226.92,764.5,-61.818182,-62.491988,0.673805999999999,1.078228,50.04,226.92,764.5002875999988
3/24/2024,14:00,56,50.05,246.399996,249.967952,-3.567956,1.427365,233.79,0.0,-61.599999,-62.491988,0.8919890000000024,1.427365,50.05,233.79,0.0
3/24/2024,14:15,57,50.03,260.363636,249.967952,10.395684,4.158807,248.06,-6446.83,-65.090909,-62.491988,-2.598920999999997,4.158807,50.03,248.06,-6446.883432599993
3/24/2024,14:30,58,49.98,269.381816,249.967952,19.413864,7.766541,263.23,-12775.87,-67.345454,-62.491988,-4.8534660000000045,7.766541,49.98,263.23,-12775.778551800013
3/24/2024,14:45,59,49.93,279.563636,249.967952,29.595684,11.839791,269.4,-29899.04,-69.890909,-62.491988,-7.398920999999994,11.839791,49.93,269.4,-29899.03976099997
3/24/2024,15:00,60,49.9,280.727268,249.967952,30.759316,12.305304,274.05,-42147.95,-70.181817,-62.491988,-7.689828999999996,12.305304,49.9,274.05,-42147.95274899998
3/24/2024,15:15,61,50.0,265.309088,249.967952,15.341136,6.137241,271.67,-10419.36,-66.327272,-62.491988,-3.8352839999999944,6.137241,50.0,271.67,-10419.316042799985
3/24/2024,15:30,62,49.96,281.890908,249.967952,31.922956,12.77082,280.07,-22351.55,-70.472727,-62.491988,-7.980739000000007,12.77082,49.96,280.07,-22351.65571730002
3/24/2024,15:45,63,49.93,273.454544,249.967952,23.486592,9.395841,300.05,-26426.82,-68.363636,-62.491988,-5.871648,9.395841,49.93,300.05,-26426.819736000005
3/24/2024,16:00,64,49.94,283.05454,249.967952,33.086588,13.236332,303.72,-37683.97,-70.763635,-62.491988,-8.271646999999994,13.236332,49.94,303.72,-37683.96940259998
3/24/2024,16:15,65,49.95,357.818176,346.517952,11.300224,3.261079,300.22,-8481.52,-89.454544,-86.629488,-2.8250560000000036,3.261079,49.95,300.22,-8481.383123200012
3/24/2024,16:30,66,49.96,393.309088,346.517952,46.791136,13.503236,300.12,-36126.52,-98.327272,-86.629488,-11.697783999999999,13.503236,49.96,300.12,-36126.46720895999
3/24/2024,16:45,67,49.89,364.218176,346.517952,17.700224,5.108025,317.36,-28086.72,-91.054544,-86.629488,-4.425056000000012,5.108025,49.89,317.36,-28086.71544320008
3/24/2024,17:00,68,49.87,363.345452,346.517952,16.8275,4.85617,327.19,-27528.95,-90.836363,-86.629488,-4.206875000000011,4.85617,49.87,327.19,-27528.94862500007
3/24/2024,17:15,69,49.99,352.581816,346.517952,6.063864,1.749942,307.94,-4668.37,-88.145454,-86.629488,-1.515966000000006,1.749942,49.99,307.94,-4668.265700400018
3/24/2024,17:30,70,49.96,332.218176,346.517952,-14.299776,4.126706,298.51,9604.29,-83.054544,-86.629488,3.574943999999988,4.126706,49.96,298.51,9604.408800959967
3/24/2024,17:45,71,50.0,323.490904,346.517952,-23.027048,6.645268,291.48,15101.93,-80.872726,-86.629488,5.756761999999995,6.645268,50.0,291.48,15101.828889839988
3/24/2024,18:00,72,49.99,341.23636,346.517952,-5.281592,1.52419,305.14,3626.16,-85.30909,-86.629488,1.3203979999999973,1.52419,49.99,305.14,3626.1562114799926
3/24/2024,18:15,73,50.12,396.8,346.517952,50.282048,14.510662,308.94,0.0,-99.2,-86.629488,-12.570512000000008,14.510662,50.12,308.94,0.0
3/24/2024,18:30,74,50.03,340.945448,346.517952,-5.572504,1.608143,343.92,4312.03,-85.236362,-86.629488,1.3931259999999952,1.608143,50.03,343.92,4312.115045279986
3/24/2024,18:45,75,50.01,265.309088,249.967952,15.341136,6.137241,360.46,-13824.72,-66.327272,-62.491988,-3.8352839999999944,6.137241,50.01,360.46,-13824.664706399979
3/24/2024,19:00,76,49.98,237.090908,249.967952,-12.877044,5.151478,394.55,11431.57,-59.272727,-62.491988,3.219260999999996,5.151478,49.98,394.55,11431.434847949986
3/24/2024,19:15,77,49.99,244.072724,249.967952,-5.895228,2.358394,410.28,5442.04,-61.018181,-62.491988,1.4738070000000008,2.358394,49.99,410.28,5442.061823640002
3/24/2024,19:30,78,49.95,242.327268,249.967952,-7.640684,3.056665,421.22,7241.53,-60.581817,-62.491988,1.9101709999999983,3.056665,49.95,421.22,7241.420057579994
3/24/2024,19:45,79,49.96,244.072724,249.967952,-5.895228,2.358394,423.68,5619.78,-61.018181,-62.491988,1.4738070000000008,2.358394,49.96,423.68,5619.802947840003
3/24/2024,20:00,80,50.0,260.654544,249.967952,10.686592,4.275185,422.16,-11278.43,-65.163636,-62.491988,-2.6716479999999976,4.275185,50.0,422.16,-11278.62919679999
3/24/2024,20:15,81,49.98,252.509088,249.967952,2.541136,1.016585,416.01,-2642.91,-63.127272,-62.491988,-0.6352839999999986,1.016585,49.98,416.01,-2642.8449683999943
3/24/2024,20:30,82,49.99,253.090904,249.967952,3.122952,1.249341,413.65,-3229.37,-63.272726,-62.491988,-0.7807379999999995,1.249341,49.99,413.65,-3229.5227369999975
3/24/2024,20:45,83,49.98,251.927272,249.967952,1.95932,0.783828,413.77,-2026.65,-62.981818,-62.491988,-0.48982999999999777,0.783828,49.98,413.77,-2026.7695909999907
3/24/2024,21:00,84,49.99,247.854544,249.967952,-2.113408,0.845472,416.94,1982.8,-61.963636,-62.491988,0.5283519999999982,0.845472,49.99,416.94,1982.619745919993
3/24/2024,21:15,85,49.9,247.854544,249.967952,-2.113408,0.845472,418.32,3315.3,-61.963636,-62.491988,0.5283519999999982,0.845472,49.9,418.32,3315.3031295999886
3/24/2024,21:30,86,49.96,252.21818,249.967952,2.250228,0.900207,410.22,-2307.9,-63.054545,-62.491988,-0.5625569999999982,0.900207,49.96,410.22,-2307.7213253999926
3/24/2024,21:45,87,49.97,249.890908,249.967952,-0.077044,0.030822,397.58,69.06,-62.472727,-62.491988,0.019261000000000195,0.030822,49.97,397.58,68.92009542000069
3/24/2024,22:00,88,50.02,205.672724,199.955052,5.717672,2.859479,390.6,-5583.24,-51.418181,-49.988763,-1.4294179999999983,2.859479,50.02,390.6,-5583.306707999994
3/24/2024,22:15,89,49.95,203.054544,199.955052,3.099492,1.550094,384.91,-2982.67,-50.763636,-49.988763,-0.7748729999999995,1.550094,49.95,384.91,-2982.563664299998
3/24/2024,22:30,90,49.95,200.727272,199.955052,0.77222,0.386197,387.17,-747.63,-50.181818,-49.988763,-0.1930550000000011,0.386197,49.95,387.17,-747.4510435000043
3/24/2024,22:45,91,49.95,212.363632,199.955052,12.40858,6.205685,384.77,-11935.95,-53.090908,-49.988763,-3.102145,6.205685,49.95,384.77,-11936.1233165
3/24/2024,23:00,92,49.97,210.327268,199.955052,10.372216,5.187274,362.47,-9399.21,-52.581817,-49.988763,-2.593054000000002,5.187274,49.97,362.47,-9399.04283380001
3/24/2024,23:15,93,49.95,207.709088,199.955052,7.754036,3.87789,365.65,-7088.13,-51.927272,-49.988763,-1.9385090000000034,3.87789,49.95,365.65,-7088.158158500012
3/24/2024,23:30,94,49.96,198.109088,199.955052,-1.845964,0.923189,356.85,1482.18,-49.527272,-49.988763,0.4614909999999952,0.923189,49.96,356.85,1482.1475701499846
3/24/2024,23:45,95,49.87,203.63636,199.955052,3.681308,1.841068,359.95,-6625.43,-50.90909,-49.988763,-0.9203270000000003,1.841068,49.87,359.95,-6625.434073000002
3/24/2024,24:00:00,96,49.95,204.8,199.955052,4.844948,2.423019,357.19,-4326.29,-51.2,-49.988763,-1.2112370000000041,2.423019,49.95,357.19,-4326.417440300014
3/25/2024,0:15,1,49.9,206.545456,199.9756,6.569856,3.285329,363.02,-11924.95,-51.636364,-49.9939,-1.642464000000004,3.285329,49.9,363.02,-11924.945625600029
3/25/2024,0:30,2,49.95,207.999996,199.9756,8.024396,4.012688,363.01,-7282.34,-51.999999,-49.9939,-2.006099000000006,4.012688,49.95,363.01,-7282.339979900022
3/25/2024,0:45,3,49.97,203.63636,199.9756,3.66076,1.830603,363.03,-3322.45,-50.90909,-49.9939,-0.9151900000000026,1.830603,49.97,363.03,-3322.4142570000095
3/25/2024,1:00,4,49.96,203.63636,199.9756,3.66076,1.830603,362.78,-3320.16,-50.90909,-49.9939,-0.9151900000000026,1.830603,49.96,362.78,-3320.1262820000093
3/25/2024,1:15,5,49.97,201.599996,199.9756,1.624396,0.812297,360.65,-1464.6,-50.399999,-49.9939,-0.40609900000000465,0.812297,49.97,360.65,-1464.5960435000168
3/25/2024,1:30,6,49.97,207.709088,199.9756,7.733488,3.867216,355.76,-6878.26,-51.927272,-49.9939,-1.9333720000000056,3.867216,49.97,355.76,-6878.16422720002
3/25/2024,1:45,7,49.97,238.545456,248.3256,-9.780144,3.938436,352.63,7759.62,-59.636364,-62.0814,2.4450360000000018,3.938436,49.97,352.63,7759.737402120006
3/25/2024,2:00,8,49.99,270.545448,248.3256,22.219848,8.947868,353.71,-19648.59,-67.636362,-62.0814,-5.554962000000003,8.947868,49.99,353.71,-19648.456090200012
3/25/2024,2:15,9,50.0,255.41818,248.3256,7.09258,2.856161,351.12,-6225.71,-63.854545,-62.0814,-1.7731449999999995,2.856161,50.0,351.12,-6225.866723999999
3/25/2024,2:30,10,49.99,251.636364,248.3256,3.310764,1.333235,349.2,-2890.33,-62.909091,-62.0814,-0.8276909999999944,1.333235,49.99,349.2,-2890.2969719999805
3/25/2024,2:45,11,50.0,249.890908,248.3256,1.565308,0.630345,343.39,-1343.69,-62.472727,-62.0814,-0.39132699999999687,0.630345,50.0,343.39,-1343.777785299989
3/25/2024,3:00,12,50.02,241.454544,248.3256,-6.871056,2.766954,341.7,5282.75,-60.363636,-62.0814,1.7177640000000025,2.766954,50.02,341.7,5282.639629200007
3/25/2024,3:15,13,50.0,243.781816,248.3256,-4.543784,1.829769,336.8,3443.14,-60.945454,-62.0814,1.1359460000000041,1.829769,50.0,336.8,3443.2795152000126
3/25/2024,3:30,14,49.94,231.563632,248.3256,-16.761968,6.749996,336.68,16930.26,-57.890908,-62.0814,4.190491999999999,6.749996,49.94,336.68,16930.258158719997
3/25/2024,3:45,15,49.95,235.054544,248.3256,-13.271056,5.344216,336.65,10052.44,-58.763636,-62.0814,3.317764000000004,5.344216,49.95,336.65,10052.32725540001
3/25/2024,4:00,16,49.96,228.654544,248.3256,-19.671056,7.921477,337.21,14924.98,-57.163636,-62.0814,4.917764000000005,7.921477,49.96,337.21,14924.872785960015
3/25/2024,4:15,17,49.94,227.199996,248.3256,-21.125604,8.50722,336.64,21335.17,-56.799999,-62.0814,5.2814010000000025,8.50722,49.94,336.64,21335.16999168001
3/25/2024,4:30,18,49.93,228.654544,248.3256,-19.671056,7.921477,343.4,20265.12,-57.163636,-62.0814,4.917764000000005,7.921477,49.93,343.4,20265.121891200022
3/25/2024,4:45,19,49.99,242.618176,248.3256,-5.707424,2.298363,343.89,4416.27,-60.654544,-62.0814,1.4268560000000008,2.298363,49.99,343.89,4416.133588560002
3/25/2024,5:00,20,50.01,227.781816,248.3256,-20.543784,8.272922,349.16,16139.26,-56.945454,-62.0814,5.135946000000004,8.272922,50.01,349.16,16139.402148240015
3/25/2024,5:15,21,50.04,192.0,199.9756,-7.9756,3.988287,353.09,3520.13,-48.0,-49.9939,1.9938999999999965,3.988287,50.04,353.09,3520.1307549999933
3/25/2024,5:30,22,50.02,194.909088,199.9756,-5.066512,2.533565,353.13,4025.47,-48.727272,-49.9939,1.2666279999999972,2.533565,50.02,353.13,4025.559110759991
3/25/2024,5:45,23,50.06,201.309088,199.9756,1.333488,0.666825,363.16,0.0,-50.327272,-49.9939,-0.3333720000000042,0.666825,50.06,363.16,0.0
3/25/2024,6:00,24,50.06,189.963636,199.9756,-10.011964,5.006593,363.26,0.0,-47.490909,-49.9939,2.5029909999999944,5.006593,50.06,363.26,0.0
3/25/2024,6:15,25,50.07,202.472728,199.9756,2.497128,1.248716,366.13,0.0,-50.618182,-49.9939,-0.6242820000000009,1.248716,50.07,366.13,0.0
3/25/2024,6:30,26,50.02,179.2,199.9756,-20.7756,10.389067,363.46,16989.97,-44.8,-49.9939,5.193899999999999,10.389067,50.02,363.46,16989.974045999996
3/25/2024,6:45,27,50.01,183.854544,199.9756,-16.121056,8.061512,384.12,13933.07,-45.963636,-49.9939,4.030263999999995,8.061512,50.01,384.12,13932.945069119984
3/25/2024,7:00,28,50.0,198.4,199.9756,-1.5756,0.787896,396.27,1404.82,-49.6,-49.9939,0.39389999999999503,0.787896,50.0,396.27,1404.8167769999823
3/25/2024,7:15,29,50.03,199.854544,199.9756,-0.121056,0.060535,363.67,99.17,-49.963636,-49.9939,0.030263999999995406,0.060535,50.03,363.67,99.05497991998497
3/25/2024,7:30,30,50.01,194.909088,199.9756,-5.066512,2.533565,354.82,4044.74,-48.727272,-49.9939,1.2666279999999972,2.533565,50.01,354.82,4044.824522639991
3/25/2024,7:45,31,50.05,197.818176,199.9756,-2.157424,1.078844,346.67,0.0,-49.454544,-49.9939,0.539355999999998,1.078844,50.05,346.67,0.0
3/25/2024,8:00,32,50.04,199.563632,199.9756,-0.411968,0.206009,331.2,170.55,-49.890908,-49.9939,0.10299199999999331,0.206009,50.04,331.2,170.55475199998892
3/25/2024,8:15,33,49.99,198.109088,199.9756,-1.866512,0.93337,303.77,1275.65,-49.527272,-49.9939,0.46662799999999294,0.93337,49.99,303.77,1275.7282880399807
3/25/2024,8:30,34,50.01,186.472724,199.9756,-13.502876,6.752262,283.41,8610.36,-46.618181,-49.9939,3.3757189999999966,6.752262,50.01,283.41,8610.412696109992
3/25/2024,8:45,35,49.97,203.63636,199.9756,3.66076,1.830603,254.48,-2329.0,-50.90909,-49.9939,-0.9151900000000026,1.830603,49.97,254.48,-2328.9755120000063
3/25/2024,9:00,36,50.0,198.690908,199.9756,-1.284692,0.642424,211.24,610.65,-49.672727,-49.9939,0.3211729999999946,0.642424,50.0,211.24,610.6012606799898
3/25/2024,9:15,37,49.99,192.581816,199.9756,-7.393784,3.697343,208.7,3471.85,-48.145454,-49.9939,1.8484459999999956,3.697343,49.99,208.7,3471.9361217999917
3/25/2024,9:30,38,49.98,192.581816,199.9756,-7.393784,3.697343,209.11,3478.67,-48.145454,-49.9939,1.8484459999999956,3.697343,49.98,209.11,3478.756887539992
3/25/2024,9:45,39,49.98,199.563632,199.9756,-0.411968,0.206009,209.25,193.97,-49.890908,-49.9939,0.10299199999999331,0.206009,49.98,209.25,193.9596839999874
3/25/2024,10:00,40,50.01,151.563636,149.9817,1.581936,1.054753,210.8,-833.71,-37.890909,-37.495425,-0.3954840000000033,1.054753,50.01,210.8,-833.680272000007
3/25/2024,10:15,41,50.0,148.654544,149.9817,-1.327156,0.884879,195.37,583.41,-37.163636,-37.495425,0.33178900000000056,0.884879,50.0,195.37,583.394552370001
3/25/2024,10:30,42,50.0,144.581816,149.9817,-5.399884,3.600362,196.39,2386.14,-36.145454,-37.495425,1.3499709999999965,3.600362,50.0,196.39,2386.0872422099937
3/25/2024,10:45,43,50.02,148.945456,149.9817,-1.036244,0.690914,155.75,363.19,-37.236364,-37.495425,0.25906099999999554,0.690914,50.02,155.75,363.1387567499938
3/25/2024,11:00,44,50.07,147.2,149.9817,-2.7817,1.854693,156.3,0.0,-36.8,-37.495425,0.6954250000000002,1.854693,50.07,156.3,0.0
3/25/2024,11:15,45,50.04,155.636364,149.9817,5.654664,3.770236,149.93,-1589.63,-38.909091,-37.495425,-1.4136659999999992,3.770236,50.04,149.93,-1589.6320753499992
3/25/2024,11:30,46,49.94,157.672728,149.9817,7.691028,5.127978,128.04,-3692.85,-39.418182,-37.495425,-1.9227570000000043,5.127978,49.94,128.04,-3692.847094200008
3/25/2024,11:45,47,49.91,144.872728,149.9817,-5.108972,3.406397,149.93,2297.96,-36.218182,-37.495425,1.2772429999999986,3.406397,49.91,149.93,2297.964515879997
3/25/2024,12:00,48,50.0,138.472728,149.9817,-11.508972,7.673584,149.96,3883.18,-34.618182,-37.495425,2.877243,7.673584,50.0,149.96,3883.24224252
3/25/2024,12:15,49,49.97,138.472728,149.9817,-11.508972,7.673584,189.47,4906.29,-34.618182,-37.495425,2.877243,7.673584,49.97,189.47,4906.36108089
3/25/2024,12:30,50,49.96,140.218184,149.9817,-9.763516,6.509805,206.65,4539.71,-35.054546,-37.495425,2.4408789999999954,6.509805,49.96,206.65,4539.6688081499915
3/25/2024,12:45,51,49.95,151.854544,149.9817,1.872844,1.248715,139.96,-655.29,-37.963636,-37.495425,-0.4682110000000037,1.248715,49.95,139.96,-655.3081156000052
3/25/2024,13:00,52,49.96,154.181816,149.9817,4.200116,2.800419,160.0,-1680.0,-38.545454,-37.495425,-1.050029000000002,2.800419,49.96,160.0,-1680.0464000000034
3/25/2024,13:15,53,49.98,138.472728,149.9817,-11.508972,7.673584,125.69,3254.72,-34.618182,-37.495425,2.877243,7.673584,49.98,125.69,3254.76605403
3/25/2024,13:30,54,49.95,153.018184,149.9817,3.036484,2.02457,126.11,-957.3,-38.254546,-37.495425,-0.7591210000000004,2.02457,49.95,126.11,-957.3274931000004
3/25/2024,13:45,55,49.96,153.890908,149.9817,3.909208,2.606457,125.88,-1230.23,-38.472727,-37.495425,-0.9773020000000017,2.606457,49.96,125.88,-1230.227757600002
3/25/2024,14:00,56,50.03,150.981816,149.9817,1.000116,0.666825,152.37,-380.93,-37.745454,-37.495425,-0.25002900000000494,0.666825,50.03,152.37,-380.96918730000755
3/25/2024,14:15,57,49.95,154.181816,149.9817,4.200116,2.800419,185.63,-1949.12,-38.545454,-37.495425,-1.050029000000002,2.800419,49.95,185.63,-1949.1688327000038
3/25/2024,14:30,58,49.91,146.909092,149.9817,-3.072608,2.048655,185.8,1712.67,-36.727273,-37.495425,0.7681520000000006,2.048655,49.91,185.8,1712.6716992000015
3/25/2024,14:45,59,49.9,162.327272,149.9817,12.345572,8.231386,193.89,-11968.41,-40.581818,-37.495425,-3.086393000000001,8.231386,49.9,193.89,-11968.414775400004
3/25/2024,15:00,60,49.89,158.83636,149.9817,8.85466,5.903827,201.84,-8936.12,-39.70909,-37.495425,-2.213665000000006,5.903827,49.89,201.84,-8936.122872000024
3/25/2024,15:15,61,49.87,155.054544,149.9817,5.072844,3.382309,210.58,-5341.2,-38.763636,-37.495425,-1.2682110000000009,3.382309,49.87,210.58,-5341.197447600004
3/25/2024,15:30,62,49.89,152.145452,149.9817,2.163752,1.442677,210.27,-2274.86,-38.036363,-37.495425,-0.5409380000000041,1.442677,49.89,210.27,-2274.8606652000176
3/25/2024,15:45,63,49.92,153.309092,149.9817,3.327392,2.218532,209.41,-2612.96,-38.327273,-37.495425,-0.8318480000000008,2.218532,49.92,209.41,-2612.9593452000026
3/25/2024,16:00,64,49.9,150.109088,149.9817,0.127388,0.084936,291.01,-185.36,-37.527272,-37.495425,-0.031847000000006176,0.084936,49.9,291.01,-185.35590940003593
3/25/2024,16:15,65,49.95,157.672728,149.9817,7.691028,5.127978,253.38,-4871.99,-39.418182,-37.495425,-1.9227570000000043,5.127978,49.95,253.38,-4871.881686600011
3/25/2024,16:30,66,49.92,140.8,149.9817,-9.1817,6.12188,257.85,7102.5,-35.2,-37.495425,2.2954249999999945,6.12188,49.92,257.85,7102.504034999983
3/25/2024,16:45,67,49.85,144.581816,149.9817,-5.399884,3.600362,311.13,6300.25,-36.145454,-37.495425,1.3499709999999965,3.600362,49.85,311.13,6300.2471584499835
3/25/2024,17:00,68,49.91,140.218184,149.9817,-9.763516,6.509805,333.04,9754.92,-35.054546,-37.495425,2.4408789999999954,6.509805,49.91,333.04,9754.924105919981
