Date,Time,Block,Freq (Hz),Actual (MW),Schedule (MW),Deviation (MW),Deviation (%),NCD,Actual_ERPC
3/4/2024,4:45,19,50.02,417.745448,439.087472,-21.342024,4.86054,292.83,14061.55
3/4/2024,5:00,20,50.03,427.63636,439.087472,-11.451112,2.607934,302.6,7796.55
3/4/2024,5:15,21,50.03,428.218176,459.111632,-30.893456,6.728964,322.8,22438.02
3/4/2024,5:30,22,50.01,429.672724,459.111632,-29.438908,6.412146,332.21,22004.69
3/4/2024,5:45,23,50.04,440.727268,459.111632,-18.384364,4.004334,333.83,7671.57
3/4/2024,6:00,24,50.04,438.690904,419.15958,19.531324,4.659639,335.39,-12282.4
3/4/2024,6:15,25,50.02,443.05454,419.15958,23.89496,5.700683,368.53,-22014.88
3/4/2024,6:30,26,49.97,404.363632,379.207532,25.1561,6.633861,373.33,-23478.72
3/4/2024,6:45,27,49.93,232.145452,379.207532,-147.06208,38.781424,393.51,173611.2
3/4/2024,7:00,28,49.98,167.563632,99.831992,67.73164,67.845626,409.66,-79151.06
3/4/2024,7:15,29,49.98,131.490904,99.831992,31.658912,31.712191,524.94,-44616.33
3/4/2024,7:30,30,50.02,77.963636,49.86786,28.095776,56.340449,526.41,-41744.94
3/4/2024,7:45,31,50.02,13.381816,0,13.381816,0,524.14,-17535.1
3/4/2024,8:00,32,50.09,5.818184,0,5.818184,0,524.2,0
3/4/2024,8:15,33,50.08,8.436364,0,8.436364,0,534.04,0
3/4/2024,8:30,34,50.07,2.61818,0,2.61818,0,524.75,0
3/4/2024,8:45,35,50.05,5.23636,0,5.23636,0,499.98,0
3/4/2024,9:00,36,50.02,111.709088,119.75988,-8.050792,6.722445,467.73,8472.6
3/4/2024,9:15,37,49.93,120.727272,119.75988,0.967392,0.807776,458.91,-1664.8
3/4/2024,9:30,38,49.93,251.345456,249.53184,1.813616,0.726807,458.48,-3118.15
3/4/2024,9:45,39,50.01,314.763632,299.3997,15.363932,5.131579,431.5,-16573.92
3/4/2024,10:00,40,50.02,363.927268,349.26756,14.659708,4.197272,403.58,-14790.8
3/4/2024,10:15,41,49.98,370.327268,349.26756,21.059708,6.029678,377.4,-19869.73
3/4/2024,10:30,42,49.95,381.67272,349.26756,32.40516,9.278033,360.73,-29223.82
3/4/2024,10:45,43,49.96,370.909088,379.207532,-8.298444,2.188365,364.59,6807.41
3/4/2024,11:00,44,49.99,387.490904,379.207532,8.283372,2.18439,364.33,-7544.55
3/4/2024,11:15,45,49.95,394.181812,419.15958,-24.977768,5.959012,357.68,20101.47
3/4/2024,11:30,46,49.99,388.945452,419.15958,-30.214128,7.208264,341.92,23244.23
3/4/2024,11:45,47,49.97,417.163632,419.15958,-1.995948,0.476179,346.71,1557.07
3/4/2024,12:00,48,50.01,443.63636,419.15958,24.47678,5.83949,341.89,-20920.93
3/4/2024,12:15,49,50.01,459.054544,439.087472,19.967072,4.547402,342.03,-17073.45
3/4/2024,12:30,50,49.97,445.381812,439.087472,6.29434,1.433505,341.21,-5369.28
3/4/2024,12:45,51,49.98,447.127268,439.087472,8.039796,1.831024,336.01,-6753.46
3/4/2024,13:00,52,50.02,439.563632,439.087472,0.47616,0.108443,322.48,-383.75
3/4/2024,13:15,53,50.22,477.381812,469.02744,8.354372,1.781212,303.34,0
3/4/2024,13:30,54,50.18,477.381812,469.02744,8.354372,1.781212,302.29,0
3/4/2024,13:45,55,50.04,470.981812,469.02744,1.954372,0.416686,302.51,-1108.53
3/4/2024,14:00,56,49.98,465.163632,469.02744,-3.863808,0.823791,303.24,2636.37
3/4/2024,14:15,57,49.95,473.309084,469.02744,4.281644,0.912877,307.93,-3296.08
3/4/2024,14:30,58,49.95,495.709088,469.02744,26.681648,5.688718,315.32,-21033.11
3/4/2024,14:45,59,49.96,490.472724,469.02744,21.445284,4.572288,334.49,-17933.01
3/4/2024,15:00,60,49.95,489.309088,469.02744,20.281648,4.324192,334.36,-16953.39
3/4/2024,15:15,61,49.94,503.27272,469.02744,34.24528,7.301338,334.21,-42919.18
3/4/2024,15:30,62,49.96,488.436356,469.02744,19.408916,4.13812,335.16,-16262.63
3/4/2024,15:45,63,49.96,473.890904,469.02744,4.863464,1.036925,335.51,-4079.47
3/4/2024,16:00,64,49.96,481.163632,469.02744,12.136192,2.587523,353.9,-10737.33
3/4/2024,16:15,65,49.98,497.163632,469.02744,28.136192,5.998837,381.97,-26867.77
3/4/2024,16:30,66,49.93,487.563632,469.02744,18.536192,3.952049,389.48,-27073.04
3/4/2024,16:45,67,49.96,480.290904,469.02744,11.263464,2.401451,402.91,-11345.54
3/4/2024,17:00,68,49.97,466.618176,469.02744,-2.409264,0.513672,403.09,2185.03
3/4/2024,17:15,69,50.07,471.27272,469.02744,2.24528,0.47871,372.73,0
3/4/2024,17:30,70,50.04,471.854544,469.02744,2.827104,0.602759,366.93,-1945.03
3/4/2024,17:45,71,50.03,483.490904,469.02744,14.463464,3.083714,369.89,-13374.85
3/4/2024,18:00,72,50,492.799996,469.02744,23.772556,5.068479,373.28,-22184.4
3/4/2024,18:15,73,50.03,429.090904,399.231692,29.859212,7.479169,388.83,-29025.38
3/4/2024,18:30,74,49.99,356.654544,349.26756,7.386984,2.114993,412.21,-7612.28
3/4/2024,18:45,75,49.99,304.581816,299.3997,5.182116,1.730835,458.22,-5936.24
3/4/2024,19:00,76,49.99,297.890908,299.3997,-1.508792,0.503939,452.24,1535.26
3/4/2024,19:15,77,50.01,174.836364,149.699852,25.136512,16.791274,478.35,-30059.99
3/4/2024,19:30,78,49.99,153.018184,149.699852,3.318332,2.216657,475.03,-3940.85
3/4/2024,19:45,79,50.04,165.527272,149.699852,15.82742,10.572769,467.68,-13879.06
3/4/2024,20:00,80,50.05,158.545452,149.699852,8.8456,5.90889,449.9,0
3/4/2024,20:15,81,50.05,199.563632,199.567712,-0.00408,0.002044,423.33,0
3/4/2024,20:30,82,50.03,300.509088,299.3997,1.109388,0.370537,410.67,-1138.79
3/4/2024,20:45,83,50.04,306.03636,299.3997,6.63666,2.216656,402.32,-5006.36
3/4/2024,21:00,84,50.04,303.999996,299.3997,4.600296,1.536507,381.04,-3286.68
3/4/2024,21:15,85,49.97,338.909088,349.26756,-10.358472,2.96577,375.76,8757.61
3/4/2024,21:30,86,49.94,359.85454,349.26756,10.58698,3.031195,367.81,-14602.49
3/4/2024,21:45,87,49.95,387.490904,379.207532,8.283372,2.18439,367.8,-7616.4
3/4/2024,22:00,88,50.03,388.654544,379.207532,9.447012,2.491251,367.73,-8685.05
3/4/2024,22:15,89,49.98,380.21818,379.207532,1.010648,0.266516,366.8,-926.9
3/4/2024,22:30,90,49.98,387.199996,379.207532,7.992464,2.107675,355.09,-7095.05
3/4/2024,22:45,91,49.98,381.963632,379.207532,2.7561,0.726805,353.66,-2436.72
3/4/2024,23:00,92,49.99,395.927268,419.15958,-23.232312,5.542594,355.33,18574.13
3/4/2024,23:15,93,50,414.83636,419.15958,-4.32322,1.031402,349.16,3396.35
3/4/2024,23:30,94,50.02,428.799996,419.15958,9.640416,2.299939,355.04,-8556.82
3/4/2024,23:45,95,50.01,429.381816,419.15958,10.222236,2.438746,355.3,-9080.05
3/4/2024,24:00:00,96,50.04,425.309088,419.15958,6.149508,1.467104,360.86,-4160.83
3/5/2024,0:15,1,50,387.781812,379.207532,8.57428,2.261105,350.06,-7503.89
3/5/2024,0:30,2,50.02,384.290908,379.207532,5.083376,1.340526,351.03,-4460.89
3/5/2024,0:45,3,50.02,382.25454,379.207532,3.047008,0.80352,334.69,-2549.67
3/5/2024,1:00,4,50.03,377.01818,399.231692,-22.213512,5.564065,326.38,16312.67
3/5/2024,1:15,5,50.02,396.509088,399.231692,-2.722604,0.681961,321.58,1970.1
3/5/2024,1:30,6,50.02,413.963632,399.231692,14.73194,3.690073,321.03,-11823.53
3/5/2024,1:45,7,50.01,404.363632,399.231692,5.13194,1.285454,318.71,-4089.05
3/5/2024,2:00,8,50,358.4,399.231692,-40.831692,10.227568,313.94,28254.6
3/5/2024,2:15,9,49.99,363.345452,399.231692,-35.88624,8.988825,304.94,24622.2
3/5/2024,2:30,10,49.99,403.199992,419.15958,-15.959588,3.807521,304.3,10927.14
3/5/2024,2:45,11,49.97,424.727272,419.15958,5.567692,1.328299,303.52,-4224.69
3/5/2024,3:00,12,50.01,434.618176,419.15958,15.458596,3.687998,294.76,-11391.29
3/5/2024,3:15,13,49.97,428.218176,419.15958,9.058596,2.161133,294.58,-6671.06
3/5/2024,3:30,14,49.97,413.381812,419.15958,-5.777768,1.378417,294.48,3828.12
3/5/2024,3:45,15,49.99,403.781816,419.15958,-15.377764,3.668713,294.43,10187.16
3/5/2024,4:00,16,50.01,375.854544,419.15958,-43.305036,10.331396,293.43,28183.22
3/5/2024,4:15,17,50,428.799996,439.087472,-10.287476,2.342922,289.56,6702.47
3/5/2024,4:30,18,50,418.61818,439.087472,-20.469292,4.66178,304.37,14017.97
3/5/2024,4:45,19,50.01,454.109084,439.087472,15.021612,3.421098,321.9,-12088.63
3/5/2024,5:00,20,50.01,460.799992,439.087472,21.71252,4.944919,322.22,-17490.42
3/5/2024,5:15,21,49.98,440.727268,439.087472,1.639796,0.373455,336.9,-1380.95
3/5/2024,5:30,22,49.95,450.03636,439.087472,10.948888,2.493555,359.01,-9826.82
3/5/2024,5:45,23,50.02,466.909084,439.087472,27.821612,6.336235,359.08,-24975.45
3/5/2024,6:00,24,50.03,473.309084,439.087472,34.221612,7.793803,364.85,-31214.38
3/5/2024,6:15,25,50.07,492.218176,439.087472,53.130704,12.100255,365.8,0
3/5/2024,6:30,26,50.04,364.8,349.26756,15.53244,4.447146,368.15,-10721.75
3/5/2024,6:45,27,49.96,347.63636,349.26756,-1.6312,0.467034,383.2,1406.42
3/5/2024,7:00,28,49.93,222.83636,199.567712,23.268648,11.659525,399.97,-34900.35
3/5/2024,7:15,29,49.95,201.01818,199.567712,1.450468,0.726805,490.58,-1778.84
3/5/2024,7:30,30,50.03,159.709092,149.699852,10.00924,6.686206,496.29,-12418.66
3/5/2024,7:45,31,50.02,104.727272,99.831992,4.89528,4.903518,451.22,-5522.03
3/5/2024,8:00,32,50.04,15.127272,0,15.127272,0,446.89,-12675.42
3/5/2024,8:15,33,50.04,6.4,0,6.4,0,433.69,-5204.28
3/5/2024,8:30,34,50.02,5.81818,0,5.81818,0,414.19,-6024.39
3/5/2024,8:45,35,50.01,8.145456,0,8.145456,0,408.88,-8326.43
3/5/2024,9:00,36,50.01,6.109092,0,6.109092,0,386.38,-5901.18
3/5/2024,9:15,37,49.92,63.418184,79.807832,-16.389648,20.53639,397.78,19558.42
3/5/2024,9:30,38,49.99,89.018184,79.807832,9.210352,11.540662,382.34,-8803.76
3/5/2024,9:45,39,50.04,188.21818,179.63982,8.57836,4.775311,382.22,-6147.79
3/5/2024,10:00,40,50.06,351.709088,349.26756,2.441528,0.699042,379.28,0
3/5/2024,10:15,41,50.05,404.072724,399.231692,4.841032,1.212587,331.86,0
3/5/2024,10:30,42,50.05,420.072724,399.231692,20.841032,5.220285,331.86,0
3/5/2024,10:45,43,50.09,421.527268,399.231692,22.295576,5.584621,320.1,0
3/5/2024,11:00,44,50.06,471.563632,449.099552,22.46408,5.002027,319.03,0
3/5/2024,11:15,45,50.03,472.43636,449.099552,23.336808,5.196355,337.04,-19663.59
3/5/2024,11:30,46,50.02,429.672724,449.099552,-19.426828,4.325729,336.11,14691.47
3/5/2024,11:45,47,50.01,391.85454,449.099552,-57.245012,12.74662,336.21,39157.2
3/5/2024,12:00,48,50.03,413.963632,449.099552,-35.13592,7.823637,337.5,26681.4
3/5/2024,12:15,49,50.08,442.181816,449.099552,-6.917736,1.540357,336.41,0
3/5/2024,12:30,50,50.01,463.41818,449.099552,14.318628,3.188297,324.55,-11617.92
3/5/2024,12:45,51,49.99,456.43636,449.099552,7.336808,1.633671,323.89,-5940.79
3/5/2024,13:00,52,49.97,474.763632,479.03952,-4.275888,0.892596,307,2953.65
3/5/2024,13:15,53,50.03,492.799996,479.03952,13.760476,2.872514,294.05,-10115.61
3/5/2024,13:30,54,50.02,498.327268,479.03952,19.287748,4.026338,291.25,-14043.78
3/5/2024,13:45,55,50,511.709084,479.03952,32.669564,6.819806,294.98,-24092.2
3/5/2024,14:00,56,49.96,489.890904,479.03952,10.851384,2.265238,303.48,-8232.81
3/5/2024,14:15,57,49.93,483.490904,479.03952,4.451384,0.929231,314.72,-5253.52
3/5/2024,14:30,58,49.9,482.327268,479.03952,3.287748,0.686321,317.85,-5225.05
3/5/2024,14:45,59,49.93,494.545448,479.03952,15.505928,3.236879,322.42,-18747.83
3/5/2024,15:00,60,49.95,502.399996,479.03952,23.360476,4.876524,318.22,-18584.37
3/5/2024,15:15,61,49.86,502.690904,479.03952,23.651384,4.937251,321.34,-38000.68
3/5/2024,15:30,62,49.88,505.599996,479.03952,26.560476,5.544527,330.38,-43875.25
3/5/2024,15:45,63,49.84,496.290904,479.03952,17.251384,3.601244,342.37,-29531.78
3/5/2024,16:00,64,49.92,493.381816,479.03952,14.342296,2.993969,359.62,-19341.66
3/5/2024,16:15,65,49.89,494.836356,479.03952,15.796836,3.297606,354.37,-27989.62
3/5/2024,16:30,66,49.87,487.563632,479.03952,8.524112,1.779417,356.96,-15213.84
3/5/2024,16:45,67,49.93,470.109088,479.03952,-8.930432,1.864237,361.49,9684.79
3/5/2024,17:00,68,49.96,419.199996,479.03952,-59.839524,12.491563,370,45400.3
3/5/2024,17:15,69,50.02,469.81818,479.03952,-9.22134,1.924964,354.26,7350.08
3/5/2024,17:30,70,50.04,480.290904,479.03952,1.251384,0.261228,349.94,-821.08
3/5/2024,17:45,71,50.01,458.47272,479.03952,-20.5668,4.293341,363.29,16811.35
3/5/2024,18:00,72,49.99,493.672724,479.03952,14.633204,3.054697,369.77,-13527.3
3/5/2024,18:15,73,50.05,448.581816,399.231692,49.350124,12.361274,372.56,0
3/5/2024,18:30,74,50,375.854544,349.26756,26.586984,7.612211,405.83,-26974.3
3/5/2024,18:45,75,49.98,304.290904,299.3997,4.891204,1.63367,449.94,-5501.87
3/5/2024,19:00,76,49.98,303.41818,299.3997,4.01848,1.342179,468.39,-4705.45
3/5/2024,19:15,77,49.98,205.963636,149.699852,56.263784,37.584395,464.48,-71447.24
3/5/2024,19:30,78,49.98,194.909088,149.699852,45.209236,30.19992,486.35,-58681.82
3/5/2024,19:45,79,49.99,201.309088,149.699852,51.609236,34.475142,458.58,-64135.9
3/5/2024,20:00,80,50.01,202.181816,149.699852,52.481964,35.058127,410.19,-58442.23
3/5/2024,20:15,81,50.01,209.163636,149.699852,59.463784,39.722006,411.61,-67266.13
3/5/2024,20:30,82,50.02,314.472724,299.3997,15.073024,5.034415,402.19,-15155.73
3/5/2024,20:45,83,50.02,324.654544,299.3997,25.254844,8.43516,393.45,-24841.25
3/5/2024,21:00,84,50.05,381.381812,349.26756,32.114252,9.194742,381.47,0
3/5/2024,21:15,85,49.98,378.763632,349.26756,29.496072,8.445122,372.01,-27432.02
3/5/2024,21:30,86,50,372.945448,349.26756,23.677888,6.779298,372.1,-22026.46
3/5/2024,21:45,87,50,352.872724,349.26756,3.605164,1.032207,371.72,-3350.31
3/5/2024,22:00,88,50.03,404.363632,349.26756,55.096072,15.774746,368.02,-53468.89
3/5/2024,22:15,89,49.96,401.163632,349.26756,51.896072,14.858543,358.86,-48693
3/5/2024,22:30,90,49.94,395.63636,349.26756,46.3688,13.276011,361.41,-62843.06
3/5/2024,22:45,91,49.94,389.818176,349.26756,40.550616,11.610187,356.05,-54142.68
3/5/2024,23:00,92,49.89,401.454544,399.231692,2.222852,0.556782,352.38,-3916.44
3/5/2024,23:15,93,49.88,398.25454,399.231692,-0.977152,0.244758,338.31,1239.68
3/5/2024,23:30,94,49.92,399.709088,399.231692,0.477396,0.119579,342.86,-613.8
3/5/2024,23:45,95,49.91,407.27272,399.231692,8.041028,2.014126,351.96,-10612.95
3/5/2024,24:00:00,96,49.98,407.27272,399.231692,8.041028,2.014126,353.92,-7114.85
3/6/2024,0:15,1,49.95,401.163632,369.965612,31.19802,8.432681,322.34,-25140.91
3/6/2024,0:30,2,49.96,397.381816,369.965612,27.416204,7.410474,320.12,-21941.34
3/6/2024,0:45,3,49.98,397.090908,369.965612,27.125296,7.331843,319.75,-21683.21
3/6/2024,1:00,4,50.01,386.03636,369.965612,16.070748,4.343849,324.47,-13036.23
3/6/2024,1:15,5,50.01,386.61818,400.001852,-13.383672,3.345903,305.9,9211.6
3/6/2024,1:30,6,49.98,406.690904,400.001852,6.689052,1.672255,304.13,-5085.97
3/6/2024,1:45,7,49.97,415.709084,400.001852,15.707232,3.92679,298.57,-11724.25
3/6/2024,2:00,8,49.97,408.727268,400.001852,8.725416,2.181344,293.88,-6410.7
3/6/2024,2:15,9,49.97,401.454544,400.001852,1.452692,0.363171,289.04,-1049.79
3/6/2024,2:30,10,49.96,397.381816,400.001852,-2.620036,0.655006,288.81,1702.53
3/6/2024,2:45,11,49.97,386.61818,420.026012,-33.407832,7.953753,288.78,21707.02
3/6/2024,3:00,12,49.98,393.890904,420.026012,-26.135108,6.222259,289.04,16996.77
3/6/2024,3:15,13,49.99,428.799992,420.026012,8.77398,2.088913,278.98,-6119.43
3/6/2024,3:30,14,49.97,428.509084,420.026012,8.483072,2.019654,283.62,-6015.01
3/6/2024,3:45,15,49.98,427.63636,400.001852,27.634508,6.908595,276.91,-19130.6
3/6/2024,4:00,16,49.98,420.072724,400.001852,20.070872,5.017695,273.74,-13735.45
3/6/2024,4:15,17,49.95,420.654544,400.001852,20.652692,5.163149,273.78,-14135.81
3/6/2024,4:30,18,49.95,434.327268,400.001852,34.325416,8.581314,288.84,-24786.52
3/6/2024,4:45,19,49.97,454.109084,439.9539,14.155184,3.217424,293.44,-10384.25
3/6/2024,5:00,20,49.96,453.818176,439.9539,13.864276,3.151302,303.84,-10531.4
3/6/2024,5:15,21,49.91,434.327268,439.9539,-5.626632,1.278914,322.74,5447.82
3/6/2024,5:30,22,49.95,468.65454,439.9539,28.70064,6.523556,335.29,-24057.73
3/6/2024,5:45,23,49.91,429.381816,400.001852,29.379964,7.344957,343.67,-37863.8
3/6/2024,6:00,24,49.9,433.454544,400.001852,33.452692,8.363134,352.19,-58908.52
3/6/2024,6:15,25,49.96,401.745452,400.001852,1.7436,0.435898,348.4,-1518.68
3/6/2024,6:30,26,49.98,380.21818,379.977692,0.240488,0.06329,375.08,-225.42
3/6/2024,6:45,27,49.98,146.909092,100.024532,46.88456,46.873061,437.78,-57196.31
3/6/2024,7:00,28,50,72.436364,49.964132,22.472232,44.976729,500.04,-31212.9
3/6/2024,7:15,29,50.01,32.581816,0,32.581816,0,550.01,-44801.06
3/6/2024,7:30,30,49.98,13.090908,0,13.090908,0,600.55,-19654.2
3/6/2024,7:45,31,50,10.472728,0,10.472728,0,649.96,-17017.25
3/6/2024,8:00,32,50.02,10.18182,0,10.18182,0,736.19,-18739.72
3/6/2024,8:15,33,49.99,54.98182,49.964132,5.017688,10.04258,600.68,-7534.93
3/6/2024,8:30,34,49.96,45.090908,49.964132,-4.873224,9.753445,600.14,6580.36
3/6/2024,8:45,35,49.88,49.454544,49.964132,-0.509588,1.019908,518.34,990.52
3/6/2024,9:00,36,49.89,97.454544,100.024532,-2.569988,2.569358,435.78,4199.81
3/6/2024,9:15,37,49.85,198.4,199.952792,-1.552792,0.776579,500.03,2911.66
3/6/2024,9:30,38,49.92,249.599996,250.013192,-0.413196,0.16527,485.04,601.25
3/6/2024,9:45,39,49.89,328.145448,350.03772,-21.892272,6.254261,463.01,38011.28
3/6/2024,10:00,40,50,368.87272,350.03772,18.835,5.380849,405.04,-19072.52
3/6/2024,10:15,41,50,403.199992,400.001852,3.19814,0.799531,399.95,-3197.6
3/6/2024,10:30,42,50.01,432.872724,400.001852,32.870872,8.21768,385.09,-31645.54
3/6/2024,10:45,43,50.03,415.709084,400.001852,15.707232,3.92679,371.6,-14591.99
3/6/2024,11:00,44,50,426.763632,400.001852,26.76178,6.690414,352.08,-23555.56
3/6/2024,11:15,45,50.01,460.509084,449.96598,10.543104,2.343089,322.11,-8490.18
3/6/2024,11:30,46,49.98,407.563632,449.96598,-42.402348,9.423456,321.95,30715.77
3/6/2024,11:45,47,49.98,241.745452,449.96598,-208.220528,46.274727,352.01,45537.74
3/6/2024,12:00,48,50,305.163636,449.96598,-144.802344,32.180732,336.03,43470.49
3/6/2024,12:15,49,49.98,354.909088,459.97806,-105.068972,22.84217,349.98,46282.76
3/6/2024,12:30,50,49.94,289.45454,459.97806,-170.52352,37.072099,352.06,180103.53
3/6/2024,12:45,51,49.9,342.399996,459.97806,-117.578064,25.561668,334.62,147539.89
3/6/2024,13:00,52,49.97,398.545448,459.97806,-61.432612,13.355553,313.82,38533.64
3/6/2024,13:15,53,50.04,402.03636,480.00222,-77.96586,16.242812,237.59,23154.89
3/6/2024,13:30,54,49.97,418.909088,480.00222,-61.093132,12.727677,237.61,29550.82
3/6/2024,13:45,55,49.92,420.945452,480.00222,-59.056768,12.303436,237.4,42060.23
3/6/2024,14:00,56,49.92,428.218176,480.00222,-51.784044,10.788293,242.53,37677.55
3/6/2024,14:15,57,49.96,453.818176,400.00222,53.815956,13.453914,291.38,-41215.06
3/6/2024,14:30,58,50,452.654544,400.00222,52.652324,13.163008,302.18,-41687.85
3/6/2024,14:45,59,50.07,441.018176,400.00222,41.015956,10.253932,306.79,0
3/6/2024,15:00,60,50.04,434.618176,400.00222,34.615956,8.653941,306.79,-19912.18
3/6/2024,15:15,61,50.1,443.345448,400.00222,43.343228,10.835747,330.91,0
3/6/2024,15:30,62,50.04,444.21818,400.00222,44.21596,11.053929,333.8,-27673.66
3/6/2024,15:45,63,49.98,448.581816,400.00222,48.579596,12.144832,338.89,-42611.55
3/6/2024,16:00,64,49.97,441.599996,400.00222,41.597776,10.399386,348.81,-36553.13
3/6/2024,16:15,65,50.02,438.109088,400.00222,38.106868,9.526664,360,-34296.12
3/6/2024,16:30,66,49.99,455.85454,400.00222,55.85232,13.963003,360.25,-53157.41
3/6/2024,16:45,67,49.98,413.963632,400.00222,13.961412,3.490334,385.07,-13440.48
3/6/2024,17:00,68,50.02,303.127272,379.97806,-76.850788,20.225059,399.99,35999.1
3/6/2024,17:15,69,50.07,412.21818,459.97806,-47.75988,10.383078,368.84,0
3/6/2024,17:30,70,50.01,475.636356,459.97806,15.658296,3.40414,375.04,-14681.32
3/6/2024,17:45,71,50.02,489.890904,459.97806,29.912844,6.503102,389.04,-29093.19
3/6/2024,18:00,72,50.02,468.65454,459.97806,8.67648,1.886281,394.44,-8555.8
3/6/2024,18:15,73,50.04,430.545448,400.001852,30.543596,7.635864,375.02,-21477.11
3/6/2024,18:30,74,50.01,364.799996,350.03772,14.762276,4.217339,426.15,-15727.49
3/6/2024,18:45,75,50,313.6,299.97732,13.62268,4.541237,460.06,-15668.26
3/6/2024,19:00,76,49.97,308.363632,299.97732,8.386312,2.795649,580.55,-12171.81
3/6/2024,19:15,77,50,193.163632,199.952792,-6.78916,3.395381,759.72,11605.25
3/6/2024,19:30,78,50.01,211.2,199.952792,11.247208,5.624932,760.17,-21374.46
3/6/2024,19:45,79,50.04,224.581816,199.952792,24.629024,12.317419,599.91,-27703.5
3/6/2024,20:00,80,50.07,203.054544,199.952792,3.101752,1.551242,499.91,0
3/6/2024,20:15,81,50.01,201.309088,199.952792,1.356296,0.678308,402.35,-1364.37
3/6/2024,20:30,82,49.99,304.872724,299.97732,4.895404,1.631925,385,-4712.02
3/6/2024,20:45,83,49.98,302.83636,299.97732,2.85904,0.953085,382.58,-2734.68
3/6/2024,21:00,84,50.02,356.945452,350.03772,6.907732,1.973425,371.81,-6420.79
3/6/2024,21:15,85,49.97,350.545452,350.03772,0.507732,0.145051,370.08,-469.63
3/6/2024,21:30,86,49.98,365.090908,350.03772,15.053188,4.300447,399.9,-15049.44
3/6/2024,21:45,87,49.95,378.763632,379.977692,-1.21406,0.319508,401.09,1095.58
3/6/2024,22:00,88,50.01,378.472724,379.977692,-1.504968,0.396067,399.99,1354.29
3/6/2024,22:15,89,49.9,376.727268,379.977692,-3.250424,0.855425,399.96,4875.15
3/6/2024,22:30,90,49.96,378.181816,379.977692,-1.795876,0.472627,399.99,1616.36
3/6/2024,22:45,91,49.92,367.41818,379.977692,-12.559512,3.305329,399.98,15070.66
3/6/2024,23:00,92,49.93,404.65454,400.001852,4.652688,1.163167,399.94,-6977.99
3/6/2024,23:15,93,49.87,393.01818,400.001852,-6.983672,1.74591,384.9,10080.06
3/6/2024,23:30,94,49.9,400.290904,420.026012,-19.735108,4.698544,385,28492.56
3/6/2024,23:45,95,49.94,409.018176,420.026012,-11.007836,2.620751,357.56,11807.89
3/6/2024,24:00:00,96,49.98,439.854544,420.016384,19.83816,4.723187,337.46,-16736.33
3/7/2024,0:15,1,49.97,431.127272,400.001852,31.12542,7.781319,372.94,-29019.95
3/7/2024,0:30,2,49.97,430.25454,400.001852,30.252688,7.563137,385.02,-29119.83
3/7/2024,0:45,3,49.96,427.63636,400.001852,27.634508,6.908595,385.05,-26601.56
